"pincode","city","state_code","cod","prepaid","pickup","zone"
"126010","HISSAR","HARYANA","N","Y","N","Z4"
"126011","HISSAR","HARYANA","N","Y","N","Z4"
"126013","HISSAR","HARYANA","N","Y","N","Z4"
"126014","HISSAR","HARYANA","N","Y","N","Z4"
"126015","HISSAR","HARYANA","N","Y","N","Z4"
"126025","HISSAR","Haryana","N","Y","N","Z4"
"126027","HISSAR","HARYANA","N","Y","N","Z4"
"126101","JIND","HARYANA","Y","Y","Y","Z4"
"126102","Jind","Haryana","Y","Y","Y","Z4"
"126103","Jind","Haryana","Y","Y","Y","Z4"
"126104","Jind","Haryana","Y","Y","Y","Z4"
"126105","JIND","Haryana","Y","Y","N","Z4"
"126110","Jind","Haryana","Y","Y","Y","Z4"
"126111","Assandh","Haryana","Y","Y","Y","Z4"
"126112","Safidon","Haryana","Y","Y","Y","Z4"
"126113","JIND","HARYANA","Y","Y","Y","Z4"
"126114","Jind","Haryana","Y","Y","Y","Z4"
"126115","Jind","Haryana","Y","Y","Y","Z4"
"126116","Fatehabad","Haryana","Y","Y","Y","Z4"
"126125","Jind","Haryana","Y","Y","Y","Z4"
"126126","Hissar","Haryana","Y","Y","Y","Z4"
"126127","Narwana","Haryana","Y","Y","Y","Z4"
"126128","Hissar","Haryana","Y","Y","Y","Z4"
"126152","Jind","Haryana","Y","Y","Y","Z4"
"127020","Bhiwani","Haryana","Y","Y","Y","Z4"
"127021","Bhiwani","Haryana","Y","Y","Y","Z4"
"127022","Chirya","Haryana","Y","Y","Y","Z4"
"127025","Charkhi Dadri","Haryana","Y","Y","Y","Z4"
"127026","Bhiwani","Haryana","Y","Y","Y","Z4"
"127027","Meham","Haryana","Y","Y","Y","Z4"
"127028","Bahal","HARYANA","Y","Y","Y","Z4"
"127029","Bahal","Haryana","Y","Y","Y","Z4"
"127030","Loharu","Haryana","Y","Y","Y","Z4"
"127031","Bhiwani","HARYANA","Y","Y","Y","Z4"
"127032","Bhiwani","Haryana","Y","Y","Y","Z4"
"127035","Hansi","Haryana","Y","Y","Y","Z4"
"127040","Siwani","Haryana","Y","Y","Y","Z4"
"127041","Meham","Haryana","Y","Y","Y","Z4"
"127042","Charkhi Dadri","Haryana","Y","Y","Y","Z4"
"127043","Siwani","Haryana","Y","Y","Y","Z4"
"127045","Siwani","Haryana","Y","Y","Y","Z4"
"127046","Siwani","Haryana","Y","Y","Y","Z4"
"127110","Charkhi Dadri","Haryana","Y","Y","Y","Z4"
"127111","Bhiwani","Haryana","Y","Y","Y","Z4"
"127114","Bhiwani","Haryana","Y","Y","Y","Z4"
"127201","Loharu","Haryana","Y","Y","Y","Z4"
"127306","Charkhi Dadri","Haryana","Y","Y","Y","Z4"
"127307","Charkhi Dadri","Haryana","Y","Y","Y","Z4"
"127308","Loharu","Haryana","Y","Y","Y","Z4"
"127309","Bhiwani","Haryana","Y","Y","Y","Z4"
"127310","Charkhi Dadri","Haryana","Y","Y","Y","Z4"
"127311","Bhiwani","HARYANA","Y","Y","Y","Z4"
"127312","Charkhi Dadri","Haryana","Y","Y","Y","Z4"
"131000","SONIPAT","Haryana","N","Y","N","Z4"
"131001","SONIPAT","HARYANA","Y","Y","Y","Z4"
"131002","Sonepat","Haryana","Y","Y","Y","Z4"
"131003","SONIPAT","Haryana","N","Y","N","Z4"
"131010","Gohana","Haryana","Y","Y","N","Z4"
"131021","Sonepat","Haryana","Y","Y","Y","Z4"
"131022","Sonepat","Haryana","Y","Y","Y","Z4"
"131023","Sonipat","Haryana","Y","Y","Y","Z4"
"131024","Sonipat","Haryana","Y","Y","Y","Z4"
"131025","SONIPAT","HARYANA","N","Y","N","Z4"
"131026","Sonipat","Haryana","N","Y","N","Z4"
"131027","Sonepat","Haryana","Y","Y","Y","Z4"
"131028","Sonipat","Haryana","Y","Y","Y","Z4"
"131029","Kundli","Haryana","Y","Y","Y","Z4"
"131030","Sonipat","HARYANA","Y","Y","Y","Z4"
"131031","SONIPAT","HARYANA","N","Y","N","Z4"
"131032","Sonipat","Haryana","N","Y","N","Z4"
"131033","SONIPAT","HARYANA","N","Y","N","Z4"
"131034","SONIPAT","Haryana","N","Y","N","Z4"
"131035","SONIPAT","HARYANA","N","Y","N","Z4"
"131036","Sonipat","Haryana","N","Y","N","Z4"
"131037","SONIPAT","HARYANA","N","Y","N","Z4"
"131038","Sonipat","Haryana","Y","Y","Y","Z4"
"131039","Kundli","Haryana","Y","Y","Y","Z4"
"131040","Sonipat","Haryana","Y","Y","Y","Z4"
"131101","Panipat","Haryana","Y","Y","Y","Z4"
"131102","Panipat","Haryana","Y","Y","Y","Z4"
"131103","Sonipat","Haryana","Y","Y","Y","Z4"
"131104","Sonipat","Haryana","N","Y","N","Z4"
"131105","SONIPAT","HARYANA","N","Y","N","Z4"
"131106","SONIPAT","Haryana","N","Y","N","Z4"
"131107","SONIPAT","HARYANA","N","Y","N","Z4"
"131108","SONIPAT","Haryana","N","Y","N","Z4"
"131109","SONIPAT","HARYANA","N","Y","N","Z4"
"131110","SONIPAT","Haryana","N","Y","N","Z4"
"131111","SONIPAT","HARYANA","N","Y","N","Z4"
"131112","SONIPAT","Haryana","N","Y","N","Z4"
"131113","SONIPAT","HARYANA","N","Y","N","Z4"
"131114","SONIPAT","Haryana","N","Y","N","Z4"
"131115","SONIPAT","HARYANA","N","Y","N","Z4"
"131301","Gohana","Haryana","Y","Y","Y","Z4"
"131302","Gohana","Haryana","Y","Y","Y","Z4"
"131303","Gohana","Haryana","Y","Y","Y","Z4"
"131304","Gohana","Haryana","Y","Y","Y","Z4"
"131305","Gohana","Haryana","Y","Y","Y","Z4"
"131306","Gohana","Haryana","Y","Y","Y","Z4"
"131307","GOHANA","HARYANA","Y","Y","Y","Z4"
"131309","Gohana","Haryana","Y","Y","Y","Z4"
"131310","Gohana","Haryana","Y","Y","Y","Z4"
"131402","Sonipat","Haryana","Y","Y","Y","Z4"
"131403","Sonipat","Haryana","Y","Y","Y","Z4"
"131407","Sonipat","Haryana","Y","Y","Y","Z4"
"131408","Sonipat","Haryana","Y","Y","Y","Z4"
"131409","Sonipat","Haryana","Y","Y","Y","Z4"
"132000","Panipat","Haryana","N","N","Y","Z4"
"132001","Karnal","Haryana","Y","Y","Y","Z4"
"132002","Karnal","Haryana","Y","Y","N","Z4"
"132004","Karnal","Haryana","N","Y","Y","Z4"
"132013","Panipat","Haryana","Y","Y","Y","Z4"
"132018","Panipat","Haryana","Y","Y","N","Z4"
"132021","SONEPAT","HARYANA","Y","Y","Y","Z4"
"132022","KARNAL","HARYANA","Y","Y","Y","Z4"
"132023","Karnal","Haryana","Y","Y","Y","Z4"
"132024","Karnal","Haryana","Y","Y","Y","Z4"
"132025","Assandh","Haryana","Y","Y","Y","Z4"
"132026","Kaithal","Haryana","Y","Y","Y","Z4"
"132036","Karnal","Haryana","Y","Y","Y","Z4"
"132037","Karnal","Haryana","Y","Y","Y","Z4"
"132039","Assandh","Haryana","Y","Y","Y","Z4"
"132040","Karnal","Haryana","Y","Y","Y","Z4"
"132041","Karnal","Haryana","Y","Y","Y","Z4"
"132042","PANIPAT","HARYANA","N","Y","N","Z4"
"132043","Ladwa","Haryana","N","Y","N","Z4"
"132044","PANIPAT","HARYANA","Y","Y","N","Z4"
"132045","PANIPAT","HARYANA","Y","Y","N","Z4"
"132046","Assandh","Haryana","Y","Y","Y","Z4"
"132047","PANIPAT","HARYANA","N","Y","N","Z4"
"132048","Asandh","Haryana","N","Y","N","Z4"
"132049","PANIPAT","HARYANA","N","Y","N","Z4"
"132054","Kurukshetra","Haryana","Y","Y","Y","Z4"
"132100","PANIPAT","Haryana","N","Y","N","Z4"
"132101","SAMALKHA","HARYANA","Y","Y","Y","Z4"
"132102","Sonepat","Haryana","Y","Y","Y","Z4"
"132103","Panipat","Haryana","Y","Y","Y","Z4"
"132104","Panipat","Haryana","Y","Y","Y","Z4"
"132105","Panipat","Haryana","Y","Y","Y","Z4"
"132106","Panipat","Haryana","Y","Y","Y","Z4"
"132107","PANIPAT","HARYANA","Y","Y","Y","Z4"
"132108","Panipat","HARYANA","Y","Y","Y","Z4"
"132109","Panipat","Haryana","N","Y","N","Z4"
"132110","PANIPAT","HARYANA","Y","Y","Y","Z4"
"132111","Karnal","HARYANA","Y","Y","Y","Z4"
"132112","Panipat","Haryana","Y","Y","N","Z4"
"132113","PANIPAT","HARYANA","Y","Y","Y","Z4"
"132114","Panipat","Haryana","Y","Y","Y","Z4"
"132115","Panipat","Haryana","Y","Y","Y","Z4"
"132116","Karnal","Haryana","Y","Y","Y","Z4"
"132117","KURUKSHETRA","HARYANA","Y","Y","Y","Z4"
"132118","Kurukshetra","Haryana","Y","Y","Y","Z4"
"132119","KURUKSHETRA","HARYANA","Y","Y","Y","Z4"
"132120","Kurukshetra","Haryana","N","Y","N","Z4"
"132121","PANIPAT","HARYANA","N","Y","N","Z4"
"132122","Samalkha","Haryana","Y","Y","Y","Z4"
"132123","Karnal","Haryana","Y","Y","Y","Z4"
"132125","PANIPAT","HARYANA","N","Y","N","Z4"
"132128","PANIPAT","Haryana","N","Y","N","Z4"
"132129","PANIPAT","HARYANA","N","Y","N","Z4"
"132130","PANIPAT","Haryana","N","Y","N","Z4"
"132131","PANIPAT","HARYANA","N","Y","N","Z4"
"132132","PANIPAT","Haryana","N","Y","N","Z4"
"132133","PANIPAT","HARYANA","N","Y","N","Z4"
"132134","PANIPAT","Haryana","N","Y","N","Z4"
"132135","PANIPAT","HARYANA","N","Y","N","Z4"
"132136","PANIPAT","Haryana","N","Y","N","Z4"
"132137","PANIPAT","HARYANA","N","Y","N","Z4"
"132138","Panipat","Haryana","N","Y","N","Z4"
"132139","PANIPAT","HARYANA","N","Y","N","Z4"
"132140","Panipat","Haryana","Y","Y","Y","Z4"
"132141","Panipat","Haryana","N","Y","N","Z4"
"132142","PANIPAT","HARYANA","N","Y","N","Z4"
"132143","Panipat","Haryana","N","Y","N","Z4"
"132144","PANIPAT","HARYANA","N","Y","N","Z4"
"132145","Panipat","Haryana","Y","Y","Y","Z4"
"132146","Panipat","Haryana","N","Y","N","Z4"
"132147","PANIPAT","HARYANA","N","Y","N","Z4"
"132148","PANIPAT","Haryana","N","Y","N","Z4"
"132149","PANIPAT","HARYANA","N","Y","N","Z4"
"132151","Panipat","Haryana","Y","Y","Y","Z4"
"132152","Karnal","Haryana","Y","Y","Y","Z4"
"132157","Karnal","Haryana","Y","Y","Y","Z4"
"133000","AMBALA","Haryana","N","Y","N","Z4"
"133001","AMBALA","HARYANA","Y","Y","Y","Z4"
"133002","Ambala","Haryana","Y","Y","Y","Z4"
"133003","Ambala","Haryana","Y","Y","Y","Z4"
"133004","Ambala","Haryana","Y","Y","Y","Z4"
"133005","Ambala","Haryana","Y","Y","Y","Z4"
"133006","Ambala","Haryana","Y","Y","Y","Z4"
"133007","Ambala","Haryana","Y","Y","Y","Z4"
"133008","Ambala","Haryana","Y","Y","Y","Z4"
"133010","Ambala","Haryana","Y","Y","Y","Z4"
"133021","Ambala","Haryana","Y","Y","Y","Z4"
"133101","Ambala","Haryana","Y","Y","Y","Z4"
"133102","Ambala","Haryana","Y","Y","Y","Z4"
"133103","Yamuna Nagar","Haryana","Y","Y","Y","Z4"
"133104","Ambala","Haryana","Y","Y","Y","Z4"
"133105","Yamuna Nagar","Haryana","Y","Y","Y","Z4"
"133123","Rupahar","West Bengal","N","N","Y","Z4"
"133201","Ambala","Haryana","Y","Y","Y","Z4"
"133202","Ambala","Haryana","Y","Y","Y","Z4"
"133203","Ambala","Haryana","Y","Y","Y","Z4"
"133204","Naraingarh","Haryana","Y","Y","Y","Z4"
"133205","Ambala","Haryana","Y","Y","Y","Z4"
"133206","Yamuna Nagar","Haryana","Y","Y","Y","Z4"
"133207","Ambala","Haryana","Y","Y","Y","Z4"
"133208","Barara","Haryana","N","Y","N","Z4"
"133301","KALKA","HARYANA","Y","Y","Y","Z4"
"133302","Kalka","Haryana","Y","Y","Y","Z4"
"134000","AMBALA","HARYANA","N","Y","N","Z4"
"134001","Ambala","Haryana","Y","Y","Y","Z4"
"134002","Ambala","Haryana","Y","Y","Y","Z4"
"134003","Ambala","Haryana","Y","Y","Y","Z4"
"134004","Ambala","Haryana","Y","Y","Y","Z4"
"134005","Ambala","Haryana","Y","Y","Y","Z4"
"134006","Ambala","Haryana","Y","Y","Y","Z4"
"134007","AMBALA","HARYANA","Y","Y","Y","Z4"
"134008","Ambala","Haryana","Y","Y","Y","Z4"
"134009","PANCHKULA","Haryana","Y","Y","Y","Z4"
"134011","Ambala","Haryana","Y","Y","Y","Z4"
"134012","Ambala","Haryana","Y","Y","Y","Z4"
"134101","Pinjore","Haryana","Y","Y","Y","Z4"
"134102","Kalka","Haryana","Y","Y","Y","Z4"
"134103","Zirakpur","Punjab","Y","Y","Y","Z4"
"134104","Pinjore","Haryana","Y","Y","Y","Z4"
"134105","PANCHKULA","HARYANA","Y","Y","Y","Z4"
"134107","Chandigarh","Chandigarh","Y","Y","Y","Z4"
"134108","Panchkula","Haryana","Y","Y","Y","Z4"
"134109","Chandigarh","Punjab","Y","Y","Y","Z4"
"134110","Zirakpur","Punjab","Y","Y","Y","Z4"
"134111","Zirakpur","Punjab","Y","Y","Y","Z4"
"134112","Panchkula","Haryana","Y","Y","Y","Z4"
"134113","Panchkula","Haryana","Y","Y","Y","Z4"
"134114","Chandigarh","Chandigarh","Y","Y","Y","Z4"
"134115","Panchkula","Haryana","Y","Y","Y","Z4"
"134116","PANCHKULA","HARYANA","Y","Y","Y","Z4"
"134117","Zirakpur","Punjab","Y","Y","Y","Z4"
"134118","Panchkula","Haryana","Y","Y","Y","Z4"
"134119","Zirakpur","Punjab","Y","Y","Y","Z4"
"134126","PANCHKULA","HARYANA","Y","Y","Y","Z4"
"134151","Panchkula","Haryana","Y","Y","Y","Z4"
"134152","Panchkula","Haryana","Y","Y","Y","Z4"
"134201","Naraingarh","Haryana","Y","Y","Y","Z4"
"134202","Naraingarh","Haryana","Y","Y","Y","Z4"
"134203","Ambala","Haryana","Y","Y","Y","Z4"
"134204","Naraingarh","Haryana","Y","Y","Y","Z4"
"134205","Naraingarh","Haryana","Y","Y","Y","Z4"
"134206","Panchkula","Haryana","N","Y","N","Z4"
"135001","YAMUNA NAGAR","HARYANA","Y","Y","Y","Z4"
"135002","Yamuna Nagar","Haryana","Y","Y","Y","Z4"
"135003","Yamunanagar","Haryana","Y","Y","Y","Z4"
"135004","Yamuna Nagar","Haryana","Y","Y","Y","Z4"
"135021","Yamuna Nagar","Haryana","Y","Y","Y","Z4"
"135101","Yamuna Nagar","Haryana","Y","Y","Y","Z4"
"135102","Yamuna Nagar","Haryana","Y","Y","Y","Z4"
"135103","Chhachhrauli","Haryana","Y","Y","Y","Z4"
"135105","Yamuna Nagar","Haryana","Y","Y","Y","Z4"
"135106","Yamuna Nagar","Haryana","Y","Y","Y","Z4"
"135133","JAGADHRI REACH","HARYANA","Y","Y","Y","Z4"
"136020","Pundri","Haryana","Y","Y","Y","Z4"
"136021","Kaithal","Haryana","Y","Y","Y","Z4"
"136026","Kaithal","Haryana","Y","Y","Y","Z4"
"136027","Kaithal","Haryana","Y","Y","Y","Z4"
"136030","Kaithal","Haryana","Y","Y","Y","Z4"
"136033","Kaithal","Haryana","Y","Y","Y","Z4"
"136034","Pehowa","Haryana","Y","Y","Y","Z4"
"136035","Pehowa","Haryana","Y","Y","Y","Z4"
"136036","AMBALA","HARYANA","N","Y","N","Z4"
"136038","Kurukshetra","Haryana","Y","Y","Y","Z4"
"136039","Assandh","Haryana","Y","Y","Y","Z4"
"136042","Kaithal","Haryana","Y","Y","Y","Z4"
"136043","Kaithal","Haryana","Y","Y","Y","Z4"
"136044","Assandh","Haryana","Y","Y","Y","Z4"
"136116","AMBALA","Haryana","N","Y","N","Z4"
"136117","Kaithal","Haryana","Y","Y","Y","Z4"
"136118","Kurukshetra","Haryana","Y","Y","Y","Z4"
"136119","Kurukshetra","Haryana","Y","Y","Y","Z4"
"136128","Pehowa","Haryana","Y","Y","Y","Z4"
"136129","Pehowa","Haryana","Y","Y","Y","Z4"
"136130","Kurukshetra","Haryana","Y","Y","Y","Z4"
"136131","Kurukshetra","Haryana","Y","Y","Y","Z4"
"136132","Kurukshetra","Haryana","Y","Y","Y","Z4"
"136134","Ambala","Haryana","Y","Y","Y","Z4"
"136135","Ambala","Haryana","Y","Y","Y","Z4"
"136136","Pehowa","Haryana","Y","Y","Y","Z4"
"136156","Kurukshetra","Haryana","Y","Y","Y","Z4"
"140001","Rupnagar","Punjab","Y","Y","Y","Z4"
"140022","Jalandhar","Punjab","Y","Y","Y","Z4"
"140055","CHANDIGARH","CHANDIGARH","N","Y","N","Z4"
"140063","Mohali","Punjab","Y","Y","Y","Z4"
"140100","Chandigarh","Chandigarh","N","Y","N","Z4"
"140101","Morinda","Punjab","Y","Y","Y","Z4"
"140102","Chamkaur","Punjab","Y","Y","Y","Z4"
"140103","Chandigarh","Chandigarh","Y","Y","Y","Z4"
"140104","Mohali","Punjab","Y","Y","Y","Z4"
"140105","Zirakpur","Punjab","Y","Y","Y","Z4"
"140106","Mohali","Punjab","Y","Y","Y","Z4"
"140108","Roopnagar","Punjab","Y","Y","Y","Z4"
"140109","Mohali","Punjab","Y","Y","Y","Z4"
"140110","Mohali","Punjab","Y","Y","Y","Z4"
"140111","Rupnagar","Punjab","Y","Y","Y","Z4"
"140112","Chamkaur","Punjab","Y","Y","Y","Z4"
"140113","Ropad","Punjab","Y","Y","Y","Z4"
"140114","Anandpur Sahib","Punjab","Y","Y","Y","Z4"
"140115","Anandpur Sahib","PUNJAB","Y","Y","Y","Z4"
"140116","Anandpur Sahib","Punjab","Y","Y","Y","Z4"
"140117","Anandpur Sahib","Punjab","Y","Y","Y","Z4"
"140118","Anandpur Sahib","Punjab","Y","Y","Y","Z4"
"140119","Rupnagar","Punjab","Y","Y","Y","Z4"
"140120","Anandpur Sahib","PUNJAB","Y","Y","Y","Z4"
"140123","Anandpur Sahib","Punjab","Y","Y","Y","Z4"
"140124","Anandpur Sahib","Punjab","Y","Y","Y","Z4"
"140125","Anandpur Sahib","Punjab","Y","Y","Y","Z4"
"140126","UNA","PUNJAB","Y","Y","Y","Z4"
"140127","Anandpur Sahib","Punjab","Y","Y","Y","Z4"
"140128","Anandpur Sahib","Punjab","Y","Y","Y","Z4"
"140133","Anandpur Sahib","Punjab","Y","Y","Y","Z4"
"140136","Hoshiarpur","Punjab","Y","Y","Y","Z4"
"140201","Derabassi","Punjab","Y","Y","Y","Z4"
"140202","PANCHKULA","HARYANA","Y","Y","Y","Z4"
"140203","Dera Bassi","Punjab","Y","Y","Y","Z4"
"140301","Mohali","Punjab","Y","Y","Y","Z4"
"140304","CHANDIGARH","CHANDIGARH","N","Y","N","Z4"
"140306","CHANDIGARH","CHANDIGARH","Y","Y","Y","Z4"
"140307","Mohali","Punjab","Y","Y","Y","Z4"
"140308","Mohali","Punjab","Y","Y","Y","Z4"
"140401","Rajpura","Punjab","Y","Y","Y","Z4"
"140402","Rajpura","Punjab","Y","Y","Y","Z4"
"140405","Sirhind-Fategarh","Punjab","Y","Y","Y","Z4"
"140406","Sirhind-Fategarh","Punjab","Y","Y","Y","Z4"
"140407","Rupnagar","Punjab","Y","Y","Y","Z4"
"140408","Fatehgarh Sahib","Punjab","Y","Y","Y","Z4"
"140412","Sirhind-Fategarh","Punjab","Y","Y","Y","Z4"
"140413","Morinda","Punjab","Y","Y","Y","Z4"
"140417","Amritsar","Punjab","Y","Y","Y","Z4"
"140501","Ambala","Haryana","Y","Y","Y","Z4"
"140502","Ambala","Haryana","Y","Y","Y","Z4"
"140503","Chandigarh","Chandigarh","N","Y","N","Z4"
"140504","CHANDIGARH","CHANDIGARH","Y","Y","N","Z4"
"140506","Dera Bassi","Punjab","Y","Y","Y","Z4"
"140507","Derabassi","Punjab","Y","Y","Y","Z4"
"140508","MOHALI","CHANDIGARH","Y","Y","Y","Z4"
"140601","MOHALI","PUNJAB","Y","Y","Y","Z4"
"140602","Rajpura","Punjab","Y","Y","Y","Z4"
"140603","Chandigarh","CHANDIGARH","Y","Y","Y","Z4"
"140604","Zirakpur","Punjab","Y","Y","Y","Z4"
"140630","PANCHKULA","HARYANA","Y","Y","N","Z4"
"140701","Rajpura","Punjab","Y","Y","Y","Z4"
"140702","Rajpura","Punjab","Y","Y","Y","Z4"
"140801","Ambala","Haryana","N","Y","Y","Z4"
"140802","Sirhind-Fategarh","Punjab","Y","Y","Y","Z4"
"140803","Chandigarh","Chandigarh","N","Y","N","Z4"
"140833","Faisalabad","Punjab","Y","Y","Y","Z4"
"140901","Kharar","Punjab","Y","Y","Y","Z4"
"141000","Ludhiana","Punjab","Y","Y","Y","Z4"
"141001","Ludhiana","Punjab","Y","Y","Y","Z4"
"141002","Ludhiana","Punjab","Y","Y","Y","Z4"
"141003","Ludhiana","Punjab","Y","Y","Y","Z4"
"141004","Ludhiana","Punjab","Y","Y","Y","Z4"
"141005","Ludhiana","Punjab","Y","Y","Y","Z4"
"141006","Ludhiana","Punjab","Y","Y","Y","Z4"
"141007","Ludhiana","Punjab","Y","Y","Y","Z4"
"141008","Ludhiana","Punjab","Y","Y","Y","Z4"
"141009","Ludhiana","Punjab","Y","Y","Y","Z4"
"141010","Ludhiana","Punjab","Y","Y","Y","Z4"
"141011","Ludhiana","Punjab","Y","Y","Y","Z4"
"141012","Ludhiana","Punjab","Y","Y","Y","Z4"
"141013","Ludhiana","Punjab","Y","Y","Y","Z4"
"141014","Ludhiana","Punjab","Y","Y","Y","Z4"
"141015","Ludhiana","Punjab","Y","Y","Y","Z4"
"141016","Ludhiana","Punjab","Y","Y","Y","Z4"
"141017","Ludhiana","Punjab","Y","Y","Y","Z4"
"141018","Ludhiana","Punjab","N","N","Y","Z4"
"141020","Ludhiana","Punjab","Y","Y","Y","Z4"
"141021","Ludhiana","Punjab","Y","Y","Y","Z4"
"141022","Ludhiana","Punjab","Y","Y","Y","Z4"
"141025","Jalandhar","Punjab","Y","Y","Y","Z4"
"141026","LUDHIANA","Punjab","N","Y","N","Z4"
"141027","LUDHIANA","PUNJAB","Y","Y","Y","Z4"
"141033","Ludhiana","Punjab","Y","Y","Y","Z4"
"141101","Jagraon","Punjab","Y","Y","Y","Z4"
"141102","Ludhiana","Punjab","Y","Y","Y","Z4"
"141103","Raikot","Punjab","Y","Y","Y","Z4"
"141104","Raikot","Punjab","Y","Y","Y","Z4"
"141105","Ludhiana","Punjab","Y","Y","Y","Z4"
"141106","Sudhar","Punjab","Y","Y","Y","Z4"
"141107","Raikot","Punjab","Y","Y","Y","Z4"
"141108","Raikot","Punjab","Y","Y","Y","Z4"
"141109","Raikot","Punjab","Y","Y","Y","Z4"
"141110","Ludhiana","Punjab","Y","Y","Y","Z4"
"141111","Khanna","Punjab","Y","Y","Y","Z4"
"141112","Ludhiana","Punjab","Y","Y","Y","Z4"
"141113","Machiwara","Punjab","Y","Y","Y","Z4"
"141114","Khanna","Punjab","Y","Y","Y","Z4"
"141115","MACHIWARA","PUNJAB","Y","Y","Y","Z4"
"141116","Ludhiana","Punjab","Y","Y","Y","Z4"
"141117","Rarasahib","Punjab","Y","Y","Y","Z4"
"141118","Malerkotla","Punjab","Y","Y","Y","Z4"
"141119","Ludhiana","Punjab","Y","Y","Y","Z4"
"141120","Ludhiana","Punjab","Y","Y","Y","Z4"
"141121","Machhiwara","Punjab","Y","Y","Y","Z4"
"141122","Ludhiana","Punjab","Y","Y","Y","Z4"
"141123","Ludhiana","Punjab","Y","Y","Y","Z4"
"141124","Machiwara","Punjab","Y","Y","Y","Z4"
"141125","Ludhiana","Punjab","Y","Y","Y","Z4"
"141126","Machiwara","Punjab","Y","Y","Y","Z4"
"141127","Machiwara","Punjab","Y","Y","Y","Z4"
"141128","LUDHIANA","PUNJAB","N","Y","N","Z4"
"141201","Ludhiana","Punjab","Y","Y","Y","Z4"
"141202","Dehlon","Punjab","Y","Y","Y","Z4"
"141203","Raikot","Punjab","Y","Y","Y","Z4"
"141204","Malerkotla","Punjab","Y","Y","Y","Z4"
"141205","Raikot","Punjab","Y","Y","Y","Z4"
"141206","Ludhiana","Punjab","Y","Y","Y","Z4"
"141231","LUDHIANA","PUNJAB","Y","Y","Y","Z4"
"141234","Ludhiana","Punjab","Y","Y","Y","Z4"
"141301","Ludhiana","Punjab","Y","Y","Y","Z4"
"141302","Jalandhar","Punjab","Y","Y","Y","Z4"
"141303","Jalandhar","Punjab","Y","Y","Y","Z4"
"141304","Jalandhar","Punjab","Y","Y","Y","Z4"
"141305","Jalandhar","Punjab","Y","Y","Y","Z4"
"141306","Jalandhar","Punjab","Y","Y","Y","Z4"
"141307","Phillaur","Punjab","Y","Y","Y","Z4"
"141308","Jalandhar","Punjab","Y","Y","Y","Z4"
"141309","Jalandhar","Punjab","Y","Y","Y","Z4"
"141310","Nakodar","Punjab","Y","Y","Y","Z4"
"141311","JALANDHAR","PUNJAB","Y","Y","Y","Z4"
"141315","Jalandhar","Punjab","Y","Y","Y","Z4"
"141316","Jalandhar","PUNJAB","Y","Y","Y","Z4"
"141317","Jalandhar","Punjab","Y","Y","Y","Z4"
"141318","Jalandhar","Punjab","Y","Y","Y","Z4"
"141400","MANDIGOBINDGARH","Punjab","Y","Y","Y","Z4"
"141401","Chandigarh","Chandigarh","Y","Y","Y","Z4"
"141402","Mandigovindgarh","Punjab","Y","Y","Y","Z4"
"141410","Ludhiana","Punjab","Y","Y","Y","Z4"
"141411","Ludhiana","Punjab","Y","Y","Y","Z4"
"141412","Khanna","Punjab","Y","Y","Y","Z4"
"141413","Khanna","Punjab","Y","Y","Y","Z4"
"141414","Khanna","Punjab","Y","Y","Y","Z4"
"141415","Khanna","Punjab","Y","Y","Y","Z4"
"141416","Rarasahib","Punjab","Y","Y","Y","Z4"
"141417","Ludhiana","Punjab","Y","Y","Y","Z4"
"141418","Rarasahib","Punjab","Y","Y","Y","Z4"
"141419","Khanna","Punjab","Y","Y","Y","Z4"
"141420","LUDHIANA","PUNJAB","Y","Y","Y","Z4"
"141421","Machiwara","Punjab","Y","Y","Y","Z4"
"141422","Raikot","Punjab","Y","Y","Y","Z4"
"141801","Mandi Gobindgarh","Punjab","Y","Y","Y","Z4"
"142000","Zira","Punjab","Y","Y","N","Z4"
"142001","Moga","Punjab","Y","Y","Y","Z4"
"142002","Moga","Punjab","Y","Y","Y","Z4"
"142003","Moga","Punjab","Y","Y","Y","Z4"
"142011","Moga","Punjab","Y","Y","Y","Z4"
"142013","Ludhiana","Punjab","Y","Y","Y","Z4"
"142021","Ludhiana","Punjab","Y","Y","Y","Z4"
"142022","Ludhiana","Punjab","Y","Y","Y","Z4"
"142023","Jagraon","Punjab","Y","Y","Y","Z4"
"142024","Jagraon","Punjab","Y","Y","Y","Z4"
"142025","Jagraon","Punjab","Y","Y","Y","Z4"
"142026","Jagraon","Punjab","Y","Y","Y","Z4"
"142027","Ludhiana","Punjab","Y","Y","Y","Z4"
"142028","Ludhiana","Punjab","Y","Y","Y","Z4"
"142029","Ludhiana","Punjab","Y","Y","Y","Z4"
"142030","Jagraon","Punjab","Y","Y","Y","Z4"
"142031","Jagraon","Punjab","Y","Y","Y","Z4"
"142032","Sudhar","Punjab","Y","Y","Y","Z4"
"142033","Ludhiana","Punjab","Y","Y","Y","Z4"
"142034","Raikot","Punjab","Y","Y","Y","Z4"
"142035","Jagraon","Punjab","Y","Y","Y","Z4"
"142036","Ludhiana","Punjab","Y","Y","Y","Z4"
"142037","Moga","Punjab","Y","Y","Y","Z4"
"142038","Bagha Purana","Punjab","Y","Y","Y","Z4"
"142039","Bhadaur","Punjab","Y","Y","Y","Z4"
"142040","Moga","Punjab","Y","Y","Y","Z4"
